Name,ModelPath,ModelType,MaterialPaths
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
789th Order Acolyte Ba Go,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
175th Order Alchemist Bi Bi,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
789th Order Pickman Gi Gu,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
175th Order Alchemist Bi Bi,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
175th Order Alchemist Bi Bi,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Nael deus Darnus,chara/monster/m0196/obj/body/b0001/model/m0196b0001.mdl,Monster,
Stopklox Grislyfist,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Illuminati gunner,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Illuminati driver,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
portly moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
injured mare,chara/monster/m0168/obj/body/b0001/model/m0168b0001.mdl,Monster,
Lightning,chara/monster/m9993/obj/body/b0001/model/m9993b0001.mdl,Monster,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kupli Kipp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Kupta Kapa,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
drake whisperer,chara/demihuman/d1001/obj/equipment/e0001/model/d1001e0001_0001.mdl,Demihuman,
mysterious sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
vigilant sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
cheerful sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
amiable sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
captured sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Kuplo Kopp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Gilgamesh,chara/monster/m0131/obj/body/b0001/model/m0131b0001.mdl,Monster,
chocobo,chara/demihuman/d0001/obj/equipment/e0001/model/d0001e0001_0001.mdl,Demihuman,
flamboyant oaf,chara/monster/m0131/obj/body/b0001/model/m0131b0001.mdl,Monster,
Gilgamesh,chara/monster/m0131/obj/body/b0001/model/m0131b0001.mdl,Monster,
Gilgamesh,chara/monster/m0131/obj/body/b0001/model/m0131b0001.mdl,Monster,
Gilgamesh,chara/monster/m0131/obj/body/b0001/model/m0131b0001.mdl,Monster,
13th Order alchemist,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
13th Order scholar,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
13th Order alchemist,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
13th Order scholar,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
13th Order alchemist,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
13th Order scholar,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Sahagin infiltrator,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin infiltrator,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin infiltrator,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin infiltrator,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin sentry,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
789th Order Acolyte Ba Go,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Zugg the Riptide,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
13th Order Fugleman Zo Ga,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
comely kobold lass,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
fetching kobold lass,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
prototype bomb incubator,chara/monster/m0200/obj/body/b0001/model/m0200b0001.mdl,Monster,
Pyuu,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
silverfin Sahagin,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
silverfin Sahagin,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
silverfin Sahagin,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin mender,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin vendor,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
kobold mender,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
kobold vendor,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Amalj'aa mender,chara/demihuman/d1001/obj/equipment/e0001/model/d1001e0001_0001.mdl,Demihuman,
Qull,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Sahagin spawnling,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Novv,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Novv,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Seww,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Novv's hatchling,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
175th Order Alchemist Bi Bi,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
sylphic servant,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
deputy postmoogle,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
175th Order quarryman,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
175th Order alchemist,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
175th Order priest,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Amalj'aa runagate,chara/demihuman/d1001/obj/equipment/e0001/model/d1001e0001_0001.mdl,Demihuman,
mole pup,chara/monster/m8038/obj/body/b0001/model/m8038b0001.mdl,Monster,
Silbexio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Silbexio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Sezul Totoloc,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine foreman,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine manciple,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Razel Huizan the Stationary,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali vendor,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali tinker,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Yazel Ahuatan the Able,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Methuli Cattlan the Hard,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Rozol Cattlan the Prudent,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Tazel Meyean the Lettered,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Duzal Meyean the Steady,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Jezul Ahuatan the Second,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
vigorous dancer,chara/demihuman/d1008/obj/equipment/e0001/model/d1008e0001_0001.mdl,Demihuman,
Bugaal Ja,chara/demihuman/d1008/obj/equipment/e0001/model/d1008e0001_0001.mdl,Demihuman,
Bugaal Ja,chara/demihuman/d1008/obj/equipment/e0001/model/d1008e0001_0001.mdl,Demihuman,
Ultros,chara/monster/m0132/obj/body/b0001/model/m0132b0001.mdl,Monster,
Xande,chara/monster/m0127/obj/body/b0001/model/m0127b0001.mdl,Monster,
delivery moogle,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
Onion Prince,chara/monster/m0088/obj/body/b0002/model/m0088b0002.mdl,Monster,
Eggplant Knight,chara/monster/m0088/obj/body/b0003/model/m0088b0003.mdl,Monster,
Garlic Jester,chara/monster/m0088/obj/body/b0004/model/m0088b0004.mdl,Monster,
Tomato King,chara/monster/m0088/obj/body/b0005/model/m0088b0005.mdl,Monster,
Mandragora Queen,chara/monster/m0088/obj/body/b0006/model/m0088b0006.mdl,Monster,
itinerant moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
itinerant moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
itinerant moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Amalj'aa hatchling,chara/demihuman/d1001/obj/equipment/e0001/model/d1001e0001_0001.mdl,Demihuman,
Bouu,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0001.mdl,Demihuman,
Silbexio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Ixali fledgling,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Little Leia,chara/demihuman/d0001/obj/equipment/e0001/model/d0001e0001_0001.mdl,Demihuman,
Sezul Totoloc,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
ignoble Ixal,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Qiqirn junkmonger,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Bozol Eduan the Exact,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali chieftain,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali wing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali wing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Sezul Totoloc,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali chieftain,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali wing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali wing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Tuzal Toltan the Unseen,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Sezul Totoloc,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine dropper,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine carrier,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine carrier,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine silencer,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Qiqirn rat,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Ehcatl Nine carrier,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ehcatl Nine silencer,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Maxio,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
hostile sylph,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
Qiqirn rat,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Qiqirn rat,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Qiqirn rat,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Qiqirn rat,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Sezul Totoloc,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
deputy postmoogle,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
Kupcha Kupa,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Pukni Pakk,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Varis zos Galvus,chara/demihuman/d1018/obj/equipment/e0001/model/d1018e0001_0001.mdl,Demihuman,
Varis zos Galvus,chara/demihuman/d1018/obj/equipment/e0001/model/d1018e0001_0001.mdl,Demihuman,
Shiva,chara/monster/m0101/obj/body/b0001/model/m0101b0001.mdl,Monster,
Typhon,chara/monster/m0078/obj/body/b0001/model/m0078b0001.mdl,Monster,
Ultros,chara/monster/m0132/obj/body/b0001/model/m0132b0001.mdl,Monster,
Ultros,chara/monster/m0132/obj/body/b0001/model/m0132b0001.mdl,Monster,
Ixali wing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Ixali headwing,chara/demihuman/d1002/obj/equipment/e0001/model/d1002e0001_0001.mdl,Demihuman,
Jijiroon,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Mamool Ja mercenary captain,chara/demihuman/d1008/obj/equipment/e0001/model/d1008e0001_0001.mdl,Demihuman,
Mamool Ja mercenary captain,chara/demihuman/d1008/obj/equipment/e0001/model/d1008e0001_0001.mdl,Demihuman,
Memeroon,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
Jijiroon,chara/demihuman/d1012/obj/equipment/e0001/model/d1012e0001_0001.mdl,Demihuman,
lost hatchling,chara/monster/m8002/obj/body/b0001/model/m8002b0001.mdl,Monster,
lost hatchling,chara/monster/m8002/obj/body/b0002/model/m8002b0002.mdl,Monster,
